ID,Name,Concepticon_ID,Concepticon_Gloss
1209,I,1209,I
1215,You sg.,1215,THOU
1211,He,1211,HE
1212,We,1212,WE
1213,You pl.,1213,YOU
817,They,817,THEY
2147,Who/What,2147,WHO OR WHAT
1198,Many,1198,MANY
1242,Few,1242,FEW
1493,One,1493,ONE
1498,Two,1498,TWO
1202,Big,1202,BIG
1246,Small,1246,SMALL
962,Woman,962,WOMAN
1554,Man,1554,MAN
683,Human,683,PERSON
2099,Child,2099,CHILD
1216,Mother,1216,MOTHER
1217,Father,1217,FATHER
619,Animal,619,ANIMAL
227,Fish,227,FISH
937,Bird,937,BIRD
2390,Peccary,2390,PECCARY
1936,Deer,1936,DEER
1392,Louse,1392,LOUSE
730,Snake,730,SNAKE
1219,Worm,1219,WORM
420,Forest,420,FOREST
1295,Stick,1295,STICK
1507,Fruit,1507,FRUIT
628,Leaf,628,LEAF
670,Root,670,ROOT
239,Flower,239,FLOWER
606,Grass,606,GRASS
1218,Rope,1218,ROPE
763,Skin,763,SKIN
634,Meat,634,MEAT
946,Blood,946,BLOOD
1394,Bone,1394,BONE
323,Fat,323,FAT (ORGANIC SUBSTANCE)
744,Egg,744,EGG
939,Horn,939,HORN (INSTRUMENT)
1220,Tail,1220,TAIL
1040,Hair,1040,HAIR
1256,Head,1256,HEAD
1247,Ear,1247,EAR
1248,Eye,1248,EYE
1221,Nose,1221,NOSE
674,Mouth,674,MOUTH
1380,Tooth,1380,TOOTH
1205,Tongue,1205,TONGUE
1258,Fingernail,1258,FINGERNAIL
1301,Foot,1301,FOOT
1297,Leg,1297,LEG
1371,Knee,1371,KNEE
1277,Hand,1277,HAND
1257,Wing,1257,WING
1251,Belly,1251,BELLY
1334,Guts,1334,GUTS
1333,Neck,1333,NECK
1291,Back,1291,BACK
1402,Breast,1402,BREAST
1223,Heart,1223,HEART
1224,Liver,1224,LIVER
1401,Drink,1401,DRINK
1336,Eat,1336,EAT
1403,Bite,1403,BITE
1421,Suck,1421,SUCK
1278,Vomit,1278,VOMIT
1407,Breathe,1407,BREATHE
1355,Laugh,1355,LAUGH
1409,See,1409,SEE
1408,Hear,1408,HEAR
1419,Fear,1419,FEAR (BE AFRAID)
1585,Sleep,1585,SLEEP
1494,Die,1494,DIE
1417,Kill,1417,KILL
1423,Fight,1423,FIGHT
1172,Shoot,1172,SHOOT
1433,Hit,1433,HIT
1432,Cut,1432,CUT
1418,Dig,1418,DIG
1439,Swim,1439,SWIM
1441,Fly,1441,FLY (MOVE THROUGH AIR)
1443,Walk,1443,WALK
1446,Come,1446,COME
1411,Lie,1411,LIE (REST)
1416,Sit,1416,SIT
1442,Stand,1442,STAND
1280,Fall,1280,FALL
1447,Give,1447,GIVE
1453,Wash,1453,WASH
1455,Pull,1455,PULL
1452,Push,1452,PUSH
1456,Throw,1456,THROW
1917,Tie,1917,TIE
1458,Say,1458,SAY
1261,Sing,1261,SING
1343,Sun,1343,SUN
1313,Moon,1313,MOON
1430,Star,1430,STAR
948,Water,948,WATER
2108,Rain,2108,RAINING OR RAIN
857,Stone,857,STONE
671,Sand,671,SAND
1228,Earth,1228,EARTH (SOIL)
1732,Sky,1732,SKY
960,Wind,960,WIND
778,Smoke,778,SMOKE (EXHAUST)
221,Fire,221,FIRE
646,Ashes,646,ASH
667,Road,667,ROAD
156,Red,156,RED
1424,Yellow,1424,YELLOW
1335,White,1335,WHITE
163,Black,163,BLACK
1233,Night,1233,NIGHT
1225,Day,1225,DAY (NOT NIGHT)
1342,Summer,1342,SUMMER
1287,Cold,1287,COLD
1231,New,1231,NEW
1229,Old,1229,OLD
1035,Good,1035,GOOD
1405,Name,1405,NAME
1807,Afternoon,1807,AFTERNOON
